Team,Generation,Best_Fitness,Avg_Fitness,Epoch,Test
0, 6, 128, 341.412, 24, 1
0, 7, 128, 350.322, 24, 1
0, 8, 121, 341.066, 24, 1
0, 9, 123, 337.954, 24, 1
0, 10, 123, 356.176, 24, 1
0, 11, 123, 341.806, 24, 1
0, 12, 123, 332.284, 24, 1
0, 13, 122, 342.326, 24, 1
0, 14, 122, 343.662, 24, 1
0, 15, 123, 322.042, 24, 1
0, 16, 124, 335.826, 24, 1
0, 17, 124, 322.456, 24, 1
0, 18, 124, 312.312, 24, 1
0, 19, 124, 303.824, 24, 1
0, 20, 122, 329.74, 24, 1
0, 21, 122, 327.856, 24, 1
0, 22, 121, 300.996, 24, 1
0, 23, 121, 293.466, 24, 1
0, 24, 121, 322.14, 24, 1
0, 25, 120, 335.126, 24, 1
0, 26, 120, 319.162, 24, 1
0, 27, 120, 325.478, 24, 1
0, 28, 120, 336.85, 24, 1
0, 29, 120, 353.518, 24, 1
0, 30, 120, 345.704, 24, 1
0, 31, 121, 333.734, 24, 1
0, 32, 122, 336.268, 24, 1
0, 33, 120, 335.414, 24, 1
0, 34, 121, 343.438, 24, 1
0, 35, 123, 358.962, 24, 1
0, 36, 120, 364.412, 24, 1
0, 37, 120, 351.328, 24, 1
0, 38, 120, 340.264, 24, 1
0, 39, 122, 355.49, 24, 1
0, 40, 122, 343.86, 24, 1
0, 41, 122, 362.422, 24, 1
0, 42, 121, 354.556, 24, 1
0, 43, 121, 366.18, 24, 1
0, 44, 120, 366.812, 24, 1
0, 45, 120, 351.47, 24, 1
0, 46, 117, 370.834, 24, 1
0, 47, 121, 364.148, 24, 1
0, 48, 121, 362.208, 24, 1
0, 49, 120, 341.342, 24, 1
1, 0, 81, 379.936, 24, 1
1, 1, 69, 347.836, 24, 1
1, 2, 86, 349.4, 24, 1
1, 3, 91, 365.148, 24, 1
1, 4, 94, 358.968, 24, 1
1, 5, 55, 330.008, 24, 1
1, 6, 55, 304.996, 24, 1
1, 7, 55, 287.104, 24, 1
1, 8, 61, 299.904, 24, 1
1, 9, 56, 306.172, 24, 1
1, 10, 55, 330.064, 24, 1
1, 11, 54, 333.868, 24, 1
1, 12, 55, 342.96, 24, 1
1, 13, 56, 366.548, 24, 1
1, 14, 56, 328.212, 24, 1
1, 15, 56, 309.46, 24, 1
1, 16, 61, 326.148, 24, 1
1, 17, 56, 345.284, 24, 1
1, 18, 56, 322.268, 24, 1
1, 19, 56, 307.448, 24, 1
1, 20, 56, 346.048, 24, 1
1, 21, 61, 325.368, 24, 1
1, 22, 65, 346.716, 24, 1
1, 23, 54, 359.96, 24, 1
1, 24, 54, 346.832, 24, 1
1, 25, 56, 342.572, 24, 1
1, 26, 56, 339.152, 24, 1
1, 27, 56, 328.616, 24, 1
1, 28, 56, 375.26, 24, 1
1, 29, 56, 361.092, 24, 1
1, 30, 56, 362.856, 24, 1
1, 31, 56, 370.208, 24, 1
1, 32, 56, 360.848, 24, 1
1, 33, 48, 365.46, 24, 1
1, 34, 63, 345.384, 24, 1
1, 35, 48, 352.716, 24, 1
1, 36, 65, 325.396, 24, 1
1, 37, 66, 339.628, 24, 1
1, 38, 68, 331.532, 24, 1
1, 39, 66, 305.492, 24, 1
1, 40, 68, 303.524, 24, 1
1, 41, 65, 291.74, 24, 1
1, 42, 65, 286.42, 24, 1
1, 43, 66, 276.248, 24, 1
1, 44, 50, 332.76, 24, 1
1, 45, 59, 333.084, 24, 1
1, 46, 63, 324.692, 24, 1
1, 47, 64, 307.092, 24, 1
1, 48, 64, 274.232, 24, 1
1, 49, 66, 283.344, 24, 1
0, 0, 119, 279.986, 25, 1
0, 1, 116, 185.814, 25, 1
0, 2, 116, 191.686, 25, 1
0, 3, 115, 193.334, 25, 1
0, 4, 115, 190.586, 25, 1
0, 5, 118, 190.576, 25, 1
0, 6, 116, 189.568, 25, 1
0, 7, 116, 217.278, 25, 1
0, 8, 117, 213.304, 25, 1
0, 9, 115, 194.766, 25, 1
0, 10, 115, 201.034, 25, 1
0, 11, 114, 207.694, 25, 1
0, 12, 116, 212.974, 25, 1
0, 13, 115, 196.18, 25, 1
0, 14, 115, 197.404, 25, 1
0, 15, 115, 205.566, 25, 1
0, 16, 114, 205.858, 25, 1
0, 17, 112, 205.646, 25, 1
0, 18, 112, 221.646, 25, 1
0, 19, 113, 217.37, 25, 1
0, 20, 113, 203.554, 25, 1
0, 21, 113, 204.502, 25, 1
0, 22, 113, 201.38, 25, 1
0, 23, 112, 196.958, 25, 1
0, 24, 112, 198.122, 25, 1
0, 25, 111, 190.728, 25, 1
0, 26, 113, 195.076, 25, 1
0, 27, 113, 196.896, 25, 1
0, 28, 112, 190.302, 25, 1
0, 29, 113, 199.558, 25, 1
0, 30, 112, 201.578, 25, 1
0, 31, 114, 195.49, 25, 1
0, 32, 111, 191.432, 25, 1
0, 33, 111, 191.344, 25, 1
0, 34, 112, 189.744, 25, 1
0, 35, 111, 200.308, 25, 1
0, 36, 111, 188.96, 25, 1
0, 37, 108, 183.154, 25, 1
0, 38, 108, 184.992, 25, 1
0, 39, 109, 174.808, 25, 1
0, 40, 108, 177.348, 25, 1
0, 41, 108, 176.916, 25, 1
0, 42, 108, 175.606, 25, 1
0, 43, 108, 175.924, 25, 1
0, 44, 107, 177.494, 25, 1
0, 45, 108, 187.674, 25, 1
0, 46, 105, 181.816, 25, 1
0, 47, 106, 176.784, 25, 1
0, 48, 106, 181.974, 25, 1
0, 49, 106, 185.144, 25, 1
1, 0, 57, 388.36, 25, 1
1, 1, 57, 354.84, 25, 1
1, 2, 57, 313.976, 25, 1
1, 3, 57, 340.084, 25, 1
1, 4, 57, 320.54, 25, 1
1, 5, 57, 328.552, 25, 1
1, 6, 57, 358.912, 25, 1
1, 7, 35, 299.712, 25, 1
1, 8, 35, 319.448, 25, 1
1, 9, 57, 338.504, 25, 1
1, 10, 79, 309.88, 25, 1
1, 11, 79, 305.516, 25, 1
1, 12, 79, 336.592, 25, 1
1, 13, 79, 341.932, 25, 1
1, 14, 42, 275.8, 25, 1
1, 15, 90, 332.104, 25, 1
1, 16, 95, 324.736, 25, 1
1, 17, 117, 328.892, 25, 1
1, 18, 79, 291.028, 25, 1
1, 19, 79, 287.5, 25, 1
1, 20, 114, 298.788, 25, 1
1, 21, 113, 283.076, 25, 1
1, 22, 117, 307.088, 25, 1
1, 23, 117, 286.928, 25, 1
1, 24, 79, 284.076, 25, 1
1, 25, 79, 308.636, 25, 1
1, 26, 109, 324.988, 25, 1
1, 27, 79, 326.648, 25, 1
1, 28, 112, 326.852, 25, 1
1, 29, 112, 308.444, 25, 1
1, 30, 112, 321.516, 25, 1
1, 31, 114, 300.496, 25, 1
1, 32, 107, 282.264, 25, 1
1, 33, 107, 291.896, 25, 1
1, 34, 65, 298.292, 25, 1
1, 35, 113, 332.692, 25, 1
1, 36, 65, 315.736, 25, 1
1, 37, 65, 336.98, 25, 1
1, 38, 112, 349.004, 25, 1
1, 39, 88, 345.34, 25, 1
1, 40, 95, 357.388, 25, 1
1, 41, 95, 331.688, 25, 1
1, 42, 85, 342.804, 25, 1
1, 43, 65, 318.612, 25, 1
1, 44, 112, 340.36, 25, 1
1, 45, 63, 329.772, 25, 1
1, 46, 109, 328.14, 25, 1
1, 47, 90, 324.144, 25, 1
1, 48, 40, 302.92, 25, 1
1, 49, 87, 330.288, 25, 1
0, 0, 106, 549.866, 26, 1
0, 1, 106, 409.998, 26, 1
0, 2, 106, 348.938, 26, 1
0, 3, 109, 330.782, 26, 1
0, 4, 107, 333.85, 26, 1
0, 5, 107, 327.024, 26, 1
0, 6, 107, 323.512, 26, 1
0, 7, 107, 326.588, 26, 1
0, 8, 108, 336.35, 26, 1
0, 9, 108, 338.284, 26, 1
0, 10, 108, 316.42, 26, 1
0, 11, 109, 323.314, 26, 1
0, 12, 108, 334.868, 26, 1
0, 13, 110, 332.642, 26, 1
0, 14, 108, 335.604, 26, 1
0, 15, 109, 319.468, 26, 1
0, 16, 108, 326.61, 26, 1
0, 17, 107, 350.944, 26, 1
0, 18, 107, 334.284, 26, 1
0, 19, 107, 337.416, 26, 1
0, 20, 108, 361.632, 26, 1
0, 21, 107, 355.67, 26, 1
0, 22, 107, 347.962, 26, 1
0, 23, 109, 352.182, 26, 1
0, 24, 109, 337.868, 26, 1
0, 25, 109, 342.424, 26, 1
0, 26, 108, 336.992, 26, 1
0, 27, 105, 356.442, 26, 1
0, 28, 105, 338.112, 26, 1
0, 29, 105, 333.368, 26, 1
0, 30, 107, 350.734, 26, 1
0, 31, 107, 350.42, 26, 1
0, 32, 107, 360.86, 26, 1
0, 33, 107, 342.264, 26, 1
0, 34, 108, 346.614, 26, 1
0, 35, 106, 362.984, 26, 1
0, 36, 106, 352.336, 26, 1
0, 37, 106, 372.4, 26, 1
0, 38, 105, 355.672, 26, 1
0, 39, 106, 375.886, 26, 1
0, 40, 107, 394.096, 26, 1
0, 41, 107, 366.346, 26, 1
0, 42, 107, 370.868, 26, 1
0, 43, 106, 380.3, 26, 1
0, 44, 106, 366.806, 26, 1
0, 45, 106, 384.104, 26, 1
0, 46, 106, 386.762, 26, 1
0, 47, 107, 393.622, 26, 1
0, 48, 108, 370.246, 26, 1
0, 49, 108, 396.17, 26, 1
1, 0, 115, 324.912, 26, 1
1, 1, 83, 317.66, 26, 1
1, 2, 116, 320.756, 26, 1
1, 3, 121, 333.188, 26, 1
1, 4, 70, 343.692, 26, 1
1, 5, 113, 330.664, 26, 1
1, 6, 115, 310.936, 26, 1
1, 7, 116, 347.956, 26, 1
1, 8, 118, 345.608, 26, 1
1, 9, 116, 334.12, 26, 1
1, 10, 71, 360.336, 26, 1
1, 11, 115, 357.624, 26, 1
1, 12, 71, 369.792, 26, 1
1, 13, 71, 396.336, 26, 1
1, 14, 119, 379.316, 26, 1
1, 15, 116, 360.876, 26, 1
1, 16, 131, 371.868, 26, 1
1, 17, 132, 364.172, 26, 1
1, 18, 133, 377.888, 26, 1
1, 19, 125, 359.704, 26, 1
1, 20, 125, 378.708, 26, 1
1, 21, 121, 379.044, 26, 1
1, 22, 121, 376.176, 26, 1
1, 23, 123, 380.572, 26, 1
1, 24, 133, 400.364, 26, 1
1, 25, 116, 389.048, 26, 1
1, 26, 116, 406.396, 26, 1
1, 27, 108, 402.06, 26, 1
1, 28, 108, 408.964, 26, 1
1, 29, 108, 412.98, 26, 1
1, 30, 108, 418.568, 26, 1
1, 31, 124, 419.744, 26, 1
1, 32, 133, 441.112, 26, 1
1, 33, 135, 433.94, 26, 1
1, 34, 134, 431.436, 26, 1
1, 35, 113, 432.8, 26, 1
1, 36, 147, 425.724, 26, 1
1, 37, 147, 425.632, 26, 1
1, 38, 146, 430.552, 26, 1
1, 39, 146, 425.284, 26, 1
1, 40, 147, 430.184, 26, 1
1, 41, 147, 426.164, 26, 1
1, 42, 147, 429.996, 26, 1
1, 43, 147, 432.012, 26, 1
1, 44, 147, 432.34, 26, 1
1, 45, 146, 414.888, 26, 1
1, 46, 147, 426.56, 26, 1
1, 47, 147, 418.096, 26, 1
1, 48, 151, 411.56, 26, 1
1, 49, 133, 419.08, 26, 1
0, 0, 106, 327.696, 27, 1
0, 1, 105, 297.872, 27, 1
0, 2, 106, 284.494, 27, 1
0, 3, 106, 280.816, 27, 1
0, 4, 105, 281.838, 27, 1
0, 5, 107, 299.422, 27, 1
0, 6, 106, 307.974, 27, 1
0, 7, 107, 306.094, 27, 1
0, 8, 107, 284.02, 27, 1
0, 9, 107, 288.874, 27, 1
0, 10, 106, 302.042, 27, 1
0, 11, 107, 305.01, 27, 1
0, 12, 106, 302.258, 27, 1
0, 13, 107, 307.034, 27, 1
0, 14, 104, 298.956, 27, 1
0, 15, 106, 284.644, 27, 1
0, 16, 106, 301.338, 27, 1
0, 17, 106, 285.962, 27, 1
0, 18, 107, 281.308, 27, 1
0, 19, 107, 288.114, 27, 1
0, 20, 107, 273.764, 27, 1
0, 21, 107, 299.96, 27, 1
0, 22, 107, 294.22, 27, 1
0, 23, 103, 296.058, 27, 1
0, 24, 106, 292.134, 27, 1
0, 25, 106, 307.93, 27, 1
0, 26, 107, 293.646, 27, 1
0, 27, 107, 291.202, 27, 1
0, 28, 107, 296.272, 27, 1
0, 29, 107, 290.642, 27, 1
0, 30, 108, 280.222, 27, 1
0, 31, 108, 269.27, 27, 1
0, 32, 107, 282.364, 27, 1
0, 33, 108, 283.542, 27, 1
0, 34, 108, 284.092, 27, 1
0, 35, 107, 290.532, 27, 1
0, 36, 108, 292.124, 27, 1
0, 37, 107, 281.746, 27, 1
0, 38, 104, 294.94, 27, 1
0, 39, 107, 281.968, 27, 1
0, 40, 107, 285.474, 27, 1
0, 41, 108, 289.666, 27, 1
0, 42, 107, 297.534, 27, 1
0, 43, 108, 312.212, 27, 1
0, 44, 108, 297.054, 27, 1
0, 45, 108, 293.168, 27, 1
0, 46, 107, 295.892, 27, 1
0, 47, 108, 303.934, 27, 1
0, 48, 107, 290.994, 27, 1
0, 49, 108, 278.206, 27, 1
1, 0, 147, 435.452, 27, 1
1, 1, 157, 414.32, 27, 1
1, 2, 158, 415.112, 27, 1
1, 3, 158, 395.856, 27, 1
1, 4, 140, 399.544, 27, 1
1, 5, 140, 394.428, 27, 1
1, 6, 144, 397.872, 27, 1
1, 7, 144, 371.82, 27, 1
1, 8, 139, 376.844, 27, 1
1, 9, 139, 371.836, 27, 1
1, 10, 144, 389.152, 27, 1
1, 11, 139, 369.056, 27, 1
1, 12, 148, 387.296, 27, 1
1, 13, 148, 395.02, 27, 1
1, 14, 157, 397.108, 27, 1
1, 15, 158, 398.684, 27, 1
1, 16, 151, 417.28, 27, 1
1, 17, 145, 408.808, 27, 1
1, 18, 152, 411.612, 27, 1
1, 19, 156, 423.424, 27, 1
1, 20, 156, 408.004, 27, 1
1, 21, 157, 408.116, 27, 1
1, 22, 152, 412.456, 27, 1
1, 23, 151, 394.956, 27, 1
1, 24, 152, 389.112, 27, 1
1, 25, 157, 388.072, 27, 1
1, 26, 149, 384.344, 27, 1
1, 27, 149, 381.68, 27, 1
1, 28, 149, 391.912, 27, 1
1, 29, 149, 385.156, 27, 1
1, 30, 149, 395.7, 27, 1
1, 31, 158, 407.128, 27, 1
1, 32, 151, 390.864, 27, 1
1, 33, 148, 415.744, 27, 1
1, 34, 151, 400.832, 27, 1
1, 35, 147, 423.172, 27, 1
1, 36, 149, 421.356, 27, 1
1, 37, 145, 404.696, 27, 1
1, 38, 147, 369.948, 27, 1
1, 39, 149, 365.996, 27, 1
1, 40, 148, 368.364, 27, 1
1, 41, 148, 378.62, 27, 1
1, 42, 150, 380.808, 27, 1
1, 43, 145, 386.656, 27, 1
1, 44, 146, 399.42, 27, 1
1, 45, 145, 394.792, 27, 1
1, 46, 151, 401.46, 27, 1
1, 47, 151, 411.948, 27, 1
1, 48, 145, 391.772, 27, 1
1, 49, 149, 410.748, 27, 1
0, 0, 132, 536.542, 28, 1
0, 1, 132, 466.204, 28, 1
0, 2, 126, 375.25, 28, 1
0, 3, 126, 339.892, 28, 1
0, 4, 126, 316.498, 28, 1
0, 5, 126, 281.414, 28, 1
0, 6, 122, 280.254, 28, 1
0, 7, 122, 263.594, 28, 1
0, 8, 123, 258.434, 28, 1
0, 9, 124, 265.56, 28, 1
0, 10, 122, 261.206, 28, 1
0, 11, 123, 259.77, 28, 1
0, 12, 124, 254.098, 28, 1
0, 13, 121, 270.502, 28, 1
0, 14, 122, 251.432, 28, 1
0, 15, 122, 262.156, 28, 1
0, 16, 124, 262.824, 28, 1
0, 17, 123, 255.822, 28, 1
0, 18, 112, 264.422, 28, 1
0, 19, 115, 267.492, 28, 1
0, 20, 115, 264.052, 28, 1
0, 21, 116, 257.014, 28, 1
0, 22, 115, 260.786, 28, 1
0, 23, 114, 267.056, 28, 1
0, 24, 114, 262.704, 28, 1
0, 25, 113, 270.596, 28, 1
0, 26, 113, 277.316, 28, 1
0, 27, 111, 272.422, 28, 1
0, 28, 112, 273.202, 28, 1
0, 29, 112, 273.55, 28, 1
0, 30, 111, 279.57, 28, 1
0, 31, 109, 283.84, 28, 1
0, 32, 109, 278.426, 28, 1
0, 33, 112, 291.868, 28, 1
0, 34, 108, 291.446, 28, 1
0, 35, 108, 291.534, 28, 1
0, 36, 108, 287.92, 28, 1
0, 37, 108, 290.898, 28, 1
0, 38, 108, 299.284, 28, 1
0, 39, 102, 296.14, 28, 1
0, 40, 101, 304.544, 28, 1
0, 41, 101, 308.322, 28, 1
0, 42, 108, 303.416, 28, 1
0, 43, 108, 300.272, 28, 1
0, 44, 107, 305.072, 28, 1
0, 45, 102, 295.13, 28, 1
0, 46, 102, 302.18, 28, 1
0, 47, 105, 307.68, 28, 1
0, 48, 102, 299.348, 28, 1
0, 49, 108, 309.274, 28, 1
1, 0, 184, 414.068, 28, 1
1, 1, 163, 383.872, 28, 1
1, 2, 162, 376.776, 28, 1
1, 3, 158, 391.72, 28, 1
1, 4, 158, 379.716, 28, 1
1, 5, 158, 379.436, 28, 1
1, 6, 163, 375.552, 28, 1
1, 7, 166, 387.816, 28, 1
1, 8, 151, 402.316, 28, 1
1, 9, 152, 408.512, 28, 1
1, 10, 151, 404.156, 28, 1
1, 11, 151, 381.836, 28, 1
1, 12, 151, 397.696, 28, 1
1, 13, 151, 399.348, 28, 1
1, 14, 151, 387.644, 28, 1
1, 15, 151, 368.676, 28, 1
1, 16, 146, 385.448, 28, 1
1, 17, 146, 392.408, 28, 1
1, 18, 151, 401.064, 28, 1
1, 19, 158, 384.012, 28, 1
1, 20, 151, 384.096, 28, 1
1, 21, 151, 383.52, 28, 1
1, 22, 151, 370.556, 28, 1
1, 23, 142, 336.392, 28, 1
1, 24, 142, 351.068, 28, 1
1, 25, 142, 367.176, 28, 1
1, 26, 141, 366.024, 28, 1
1, 27, 142, 364.488, 28, 1
1, 28, 142, 355.432, 28, 1
1, 29, 140, 355.552, 28, 1
1, 30, 142, 362.02, 28, 1
1, 31, 151, 375.708, 28, 1
1, 32, 151, 372.5, 28, 1
1, 33, 142, 369.404, 28, 1
1, 34, 158, 360.632, 28, 1
1, 35, 151, 370.272, 28, 1
1, 36, 141, 361.644, 28, 1
1, 37, 151, 370.084, 28, 1
1, 38, 151, 362.308, 28, 1
1, 39, 151, 358.668, 28, 1
1, 40, 151, 357.7, 28, 1
1, 41, 151, 360.592, 28, 1
1, 42, 151, 349.748, 28, 1
1, 43, 151, 353.836, 28, 1
1, 44, 146, 347.124, 28, 1
1, 45, 151, 362.3, 28, 1
1, 46, 150, 361.532, 28, 1
1, 47, 159, 361.432, 28, 1
1, 48, 146, 339.288, 28, 1
1, 49, 151, 339.836, 28, 1
0, 0, 128, 495.192, 29, 1
0, 1, 131, 361.304, 29, 1
0, 2, 135, 278.726, 29, 1
0, 3, 126, 262.202, 29, 1
0, 4, 131, 251.578, 29, 1
0, 5, 126, 255.426, 29, 1
0, 6, 126, 246.642, 29, 1
0, 7, 123, 236.03, 29, 1
0, 8, 114, 237.05, 29, 1
0, 9, 119, 223.24, 29, 1
0, 10, 112, 218.582, 29, 1
0, 11, 115, 226.97, 29, 1
0, 12, 107, 222.974, 29, 1
0, 13, 109, 224.178, 29, 1
0, 14, 108, 232.712, 29, 1
0, 15, 108, 233.75, 29, 1
0, 16, 108, 226.95, 29, 1
0, 17, 112, 235.14, 29, 1
0, 18, 108, 225.248, 29, 1
0, 19, 109, 239.846, 29, 1
0, 20, 110, 229.046, 29, 1
0, 21, 111, 236.244, 29, 1
0, 22, 111, 249.332, 29, 1
0, 23, 109, 249.216, 29, 1
0, 24, 109, 258.8, 29, 1
0, 25, 109, 248.71, 29, 1
0, 26, 112, 240.578, 29, 1
0, 27, 110, 249.6, 29, 1
0, 28, 108, 251.934, 29, 1
0, 29, 109, 240.078, 29, 1
0, 30, 109, 235.178, 29, 1
0, 31, 109, 231.318, 29, 1
0, 32, 110, 238.288, 29, 1
0, 33, 110, 227.108, 29, 1
0, 34, 109, 239.116, 29, 1
0, 35, 110, 228.132, 29, 1
0, 36, 110, 224.712, 29, 1
0, 37, 109, 227.132, 29, 1
0, 38, 109, 224.008, 29, 1
0, 39, 108, 222.866, 29, 1
0, 40, 105, 222.41, 29, 1
0, 41, 106, 226.61, 29, 1
0, 42, 106, 225.89, 29, 1
0, 43, 104, 228.014, 29, 1
0, 44, 107, 224.956, 29, 1
0, 45, 107, 211.738, 29, 1
0, 46, 104, 215.95, 29, 1
0, 47, 109, 221.702, 29, 1
0, 48, 108, 219.472, 29, 1
0, 49, 107, 223.884, 29, 1
1, 0, 166, 441.828, 29, 1
1, 1, 169, 421.612, 29, 1
1, 2, 166, 392.744, 29, 1
1, 3, 151, 384.152, 29, 1
1, 4, 152, 373.412, 29, 1
1, 5, 151, 381.696, 29, 1
1, 6, 164, 379.652, 29, 1
1, 7, 152, 384.016, 29, 1
1, 8, 166, 387.596, 29, 1
1, 9, 166, 368.108, 29, 1
1, 10, 152, 375.844, 29, 1
1, 11, 164, 376.476, 29, 1
1, 12, 164, 373.744, 29, 1
1, 13, 153, 363.184, 29, 1
1, 14, 165, 363.812, 29, 1
1, 15, 152, 366.968, 29, 1
1, 16, 152, 352.82, 29, 1
1, 17, 152, 362.012, 29, 1
1, 18, 152, 374.892, 29, 1
1, 19, 152, 386.448, 29, 1
1, 20, 152, 383.184, 29, 1
1, 21, 152, 401.252, 29, 1
1, 22, 152, 400.596, 29, 1
1, 23, 161, 395.772, 29, 1
1, 24, 159, 394.848, 29, 1
1, 25, 164, 389.208, 29, 1
1, 26, 166, 404.58, 29, 1
1, 27, 152, 403.076, 29, 1
1, 28, 153, 377.4, 29, 1
1, 29, 165, 399.74, 29, 1
1, 30, 161, 410.152, 29, 1
1, 31, 161, 412.864, 29, 1
1, 32, 160, 395.684, 29, 1
1, 33, 165, 376.208, 29, 1
1, 34, 152, 362.728, 29, 1
1, 35, 152, 388.536, 29, 1
1, 36, 152, 396.288, 29, 1
1, 37, 152, 374.54, 29, 1
1, 38, 161, 363.808, 29, 1
1, 39, 152, 354.372, 29, 1
1, 40, 152, 353.852, 29, 1
1, 41, 152, 370.916, 29, 1
1, 42, 146, 351.02, 29, 1
1, 43, 146, 378.628, 29, 1
1, 44, 152, 369.672, 29, 1
1, 45, 165, 369.204, 29, 1
1, 46, 146, 372.664, 29, 1
1, 47, 145, 363.116, 29, 1
1, 48, 145, 385.164, 29, 1
1, 49, 145, 382.62, 29, 1
0, 0, 114, 525.84, 30, 1
0, 1, 108, 420.652, 30, 1
0, 2, 111, 335.164, 30, 1
0, 3, 113, 316.292, 30, 1
0, 4, 106, 318.284, 30, 1
0, 5, 108, 318.35, 30, 1
0, 6, 109, 321.406, 30, 1
0, 7, 110, 327.578, 30, 1
0, 8, 111, 316.024, 30, 1
0, 9, 111, 332.4, 30, 1
0, 10, 111, 335.614, 30, 1
0, 11, 105, 328.994, 30, 1
0, 12, 104, 340.846, 30, 1
0, 13, 105, 341.354, 30, 1
0, 14, 104, 345.202, 30, 1
0, 15, 104, 343.06, 30, 1
0, 16, 110, 333.024, 30, 1
0, 17, 111, 354.218, 30, 1
0, 18, 111, 345.192, 30, 1
0, 19, 111, 348.474, 30, 1
0, 20, 110, 352.652, 30, 1
0, 21, 111, 340.178, 30, 1
0, 22, 106, 341.458, 30, 1
0, 23, 111, 341.554, 30, 1
0, 24, 110, 345.576, 30, 1
0, 25, 110, 348.652, 30, 1
0, 26, 107, 331.366, 30, 1
0, 27, 109, 351.42, 30, 1
0, 28, 109, 333.12, 30, 1
0, 29, 108, 328.154, 30, 1
0, 30, 108, 313.732, 30, 1
0, 31, 107, 343.756, 30, 1
0, 32, 108, 339.612, 30, 1
0, 33, 109, 312.25, 30, 1
0, 34, 108, 324.826, 30, 1
0, 35, 106, 329.094, 30, 1
0, 36, 109, 321.552, 30, 1
0, 37, 109, 318.596, 30, 1
0, 38, 111, 315.886, 30, 1
0, 39, 110, 320.984, 30, 1
0, 40, 109, 330.302, 30, 1
0, 41, 108, 341.876, 30, 1
0, 42, 107, 329.244, 30, 1
0, 43, 108, 328.158, 30, 1
0, 44, 103, 331.516, 30, 1
0, 45, 103, 325.656, 30, 1
0, 46, 102, 326.082, 30, 1
0, 47, 101, 337.484, 30, 1
0, 48, 101, 329.504, 30, 1
0, 49, 103, 338.794, 30, 1
1, 0, 166, 419.828, 30, 1
1, 1, 165, 392.16, 30, 1
1, 2, 142, 398.592, 30, 1
1, 3, 142, 369.22, 30, 1
1, 4, 142, 375.252, 30, 1
1, 5, 142, 351.588, 30, 1
1, 6, 142, 328.172, 30, 1
1, 7, 142, 366.692, 30, 1
1, 8, 142, 358.164, 30, 1
1, 9, 142, 336.856, 30, 1
1, 10, 142, 339.876, 30, 1
1, 11, 142, 343.328, 30, 1
1, 12, 142, 343.68, 30, 1
1, 13, 148, 341.228, 30, 1
1, 14, 142, 346.992, 30, 1
1, 15, 167, 348.472, 30, 1
1, 16, 148, 352.124, 30, 1
1, 17, 148, 325.848, 30, 1
1, 18, 148, 342.52, 30, 1
1, 19, 148, 329.16, 30, 1
1, 20, 154, 350.04, 30, 1
1, 21, 148, 344.596, 30, 1
1, 22, 148, 330.036, 30, 1
1, 23, 148, 348.676, 30, 1
1, 24, 148, 372.588, 30, 1
1, 25, 141, 372.164, 30, 1
1, 26, 141, 385.996, 30, 1
1, 27, 141, 356.748, 30, 1
1, 28, 148, 360.388, 30, 1
1, 29, 148, 343.644, 30, 1
1, 30, 148, 350.004, 30, 1
1, 31, 145, 352.192, 30, 1
1, 32, 157, 369.056, 30, 1
1, 33, 144, 361.228, 30, 1
1, 34, 144, 350.504, 30, 1
1, 35, 144, 372.74, 30, 1
1, 36, 144, 385.272, 30, 1
1, 37, 144, 378.572, 30, 1
1, 38, 167, 380.372, 30, 1
1, 39, 164, 384.216, 30, 1
1, 40, 163, 357.68, 30, 1
1, 41, 146, 352.088, 30, 1
1, 42, 144, 367.484, 30, 1
1, 43, 148, 349.42, 30, 1
1, 44, 144, 366.288, 30, 1
1, 45, 144, 356.048, 30, 1
1, 46, 144, 355.16, 30, 1
1, 47, 152, 385.764, 30, 1
1, 48, 144, 388.728, 30, 1
1, 49, 152, 385.896, 30, 1
0, 0, 104, 446.608, 31, 1
0, 1, 104, 323.558, 31, 1
0, 2, 110, 292.958, 31, 1
0, 3, 110, 289.016, 31, 1
0, 4, 108, 284.32, 31, 1
0, 5, 108, 287.184, 31, 1
0, 6, 107, 281.244, 31, 1
0, 7, 109, 294.81, 31, 1
0, 8, 111, 272.05, 31, 1
0, 9, 111, 286.598, 31, 1
0, 10, 109, 277.258, 31, 1
0, 11, 109, 283.46, 31, 1
0, 12, 109, 284.706, 31, 1
0, 13, 111, 279.008, 31, 1
0, 14, 110, 279.154, 31, 1
0, 15, 110, 292.026, 31, 1
0, 16, 108, 282.508, 31, 1
0, 17, 108, 289.294, 31, 1
0, 18, 108, 293.794, 31, 1
0, 19, 109, 295.42, 31, 1
0, 20, 109, 285.846, 31, 1
0, 21, 109, 295.688, 31, 1
0, 22, 108, 303.994, 31, 1
0, 23, 109, 276.612, 31, 1
0, 24, 106, 292.16, 31, 1
0, 25, 107, 299.048, 31, 1
0, 26, 106, 309.12, 31, 1
0, 27, 105, 310.364, 31, 1
0, 28, 106, 303.138, 31, 1
0, 29, 105, 318.892, 31, 1
0, 30, 107, 303.556, 31, 1
0, 31, 107, 310.884, 31, 1
0, 32, 107, 319.144, 31, 1
0, 33, 110, 292.024, 31, 1
0, 34, 110, 305.84, 31, 1
0, 35, 110, 286.536, 31, 1
0, 36, 110, 279.408, 31, 1
0, 37, 107, 286.828, 31, 1
0, 38, 108, 265.148, 31, 1
0, 39, 108, 286.062, 31, 1
0, 40, 109, 277.05, 31, 1
