Stage,Generation,Best_Fitness,Avg_Fitness,test
500, 0.01, 0.01, 50, 1, 43, 115, 303.56, 0
500, 0.01, 0.01, 50, 1, 44, 119, 304.014, 0
500, 0.01, 0.01, 50, 1, 45, 116, 298.28, 0
500, 0.01, 0.01, 50, 1, 46, 118, 281.456, 0
500, 0.01, 0.01, 50, 1, 47, 116, 285.884, 0
500, 0.01, 0.01, 50, 1, 48, 113, 294.756, 0
500, 0.01, 0.01, 50, 1, 49, 113, 275.072, 0
500, 0.01, 0.01, 50, 2, 0, 59, 383.118, 0
500, 0.01, 0.01, 50, 2, 1, 87, 404.0, 0
500, 0.01, 0.01, 50, 2, 2, 99, 390.392, 0
500, 0.01, 0.01, 50, 2, 3, 83, 390.66, 0
500, 0.01, 0.01, 50, 2, 4, 119, 381.684, 0
500, 0.01, 0.01, 50, 2, 5, 84, 359.888, 0
500, 0.01, 0.01, 50, 2, 6, 84, 365.448, 0
500, 0.01, 0.01, 50, 2, 7, 77, 355.692, 0
500, 0.01, 0.01, 50, 2, 8, 68, 339.372, 0
500, 0.01, 0.01, 50, 2, 9, 68, 329.304, 0
500, 0.01, 0.01, 50, 2, 10, 68, 331.044, 0
500, 0.01, 0.01, 50, 2, 11, 68, 341.356, 0
500, 0.01, 0.01, 50, 2, 12, 68, 327.42, 0
500, 0.01, 0.01, 50, 2, 13, 68, 321.02, 0
500, 0.01, 0.01, 50, 2, 14, 68, 314.992, 0
500, 0.01, 0.01, 50, 2, 15, 91, 323.724, 0
500, 0.01, 0.01, 50, 2, 16, 88, 312.244, 0
500, 0.01, 0.01, 50, 2, 17, 74, 312.852, 0
500, 0.01, 0.01, 50, 2, 18, 69, 316.564, 0
500, 0.01, 0.01, 50, 2, 19, 91, 314.196, 0
500, 0.01, 0.01, 50, 2, 20, 91, 338.452, 0
500, 0.01, 0.01, 50, 2, 21, 91, 312.696, 0
500, 0.01, 0.01, 50, 2, 22, 88, 325.14, 0
500, 0.01, 0.01, 50, 2, 23, 90, 296.984, 0
500, 0.01, 0.01, 50, 2, 24, 91, 307.372, 0
500, 0.01, 0.01, 50, 2, 25, 91, 298.912, 0
500, 0.01, 0.01, 50, 2, 26, 91, 320.032, 0
500, 0.01, 0.01, 50, 2, 27, 91, 302.5, 0
500, 0.01, 0.01, 50, 2, 28, 91, 299.616, 0
500, 0.01, 0.01, 50, 2, 29, 90, 310.296, 0
500, 0.01, 0.01, 50, 2, 30, 90, 298.152, 0
500, 0.01, 0.01, 50, 2, 31, 90, 291.444, 0
500, 0.01, 0.01, 50, 2, 32, 90, 271.824, 0
500, 0.01, 0.01, 50, 2, 33, 90, 298.56, 0
500, 0.01, 0.01, 50, 2, 34, 90, 264.136, 0
500, 0.01, 0.01, 50, 2, 35, 87, 287.136, 0
500, 0.01, 0.01, 50, 2, 36, 87, 239.932, 0
500, 0.01, 0.01, 50, 2, 37, 90, 273.208, 0
500, 0.01, 0.01, 50, 2, 38, 88, 298.536, 0
500, 0.01, 0.01, 50, 2, 39, 89, 294.724, 0
500, 0.01, 0.01, 50, 2, 40, 91, 278.872, 0
500, 0.01, 0.01, 50, 2, 41, 91, 270.124, 0
500, 0.01, 0.01, 50, 2, 42, 91, 273.508, 0
500, 0.01, 0.01, 50, 2, 43, 91, 304.596, 0
500, 0.01, 0.01, 50, 2, 44, 91, 299.384, 0
500, 0.01, 0.01, 50, 2, 45, 87, 311.096, 0
500, 0.01, 0.01, 50, 2, 46, 87, 286.388, 0
500, 0.01, 0.01, 50, 2, 47, 91, 296.352, 0
500, 0.01, 0.01, 50, 2, 48, 90, 295.82, 0
500, 0.01, 0.01, 50, 2, 49, 86, 282.468, 0
500, 0.01, 0.01, 50, 3, 0, 113, 510.134, 0
500, 0.01, 0.01, 50, 3, 1, 114, 377.432, 0
500, 0.01, 0.01, 50, 3, 2, 116, 354.264, 0
500, 0.01, 0.01, 50, 3, 3, 116, 342.616, 0
500, 0.01, 0.01, 50, 3, 4, 113, 360.628, 0
500, 0.01, 0.01, 50, 3, 5, 118, 370.968, 0
500, 0.01, 0.01, 50, 3, 6, 113, 385.872, 0
500, 0.01, 0.01, 50, 3, 7, 112, 371.064, 0
500, 0.01, 0.01, 50, 3, 8, 112, 385.854, 0
500, 0.01, 0.01, 50, 3, 9, 112, 368.522, 0
500, 0.01, 0.01, 50, 3, 10, 107, 383.776, 0
500, 0.01, 0.01, 50, 3, 11, 103, 385.208, 0
500, 0.01, 0.01, 50, 3, 12, 107, 374.766, 0
500, 0.01, 0.01, 50, 3, 13, 107, 386.182, 0
500, 0.01, 0.01, 50, 3, 14, 111, 367.634, 0
500, 0.01, 0.01, 50, 3, 15, 111, 369.7, 0
500, 0.01, 0.01, 50, 3, 16, 113, 367.158, 0
500, 0.01, 0.01, 50, 3, 17, 113, 356.09, 0
500, 0.01, 0.01, 50, 3, 18, 114, 373.93, 0
500, 0.01, 0.01, 50, 3, 19, 113, 370.21, 0
500, 0.01, 0.01, 50, 3, 20, 113, 375.198, 0
500, 0.01, 0.01, 50, 3, 21, 114, 376.766, 0
500, 0.01, 0.01, 50, 3, 22, 113, 375.156, 0
500, 0.01, 0.01, 50, 3, 23, 112, 368.0, 0
500, 0.01, 0.01, 50, 3, 24, 112, 386.498, 0
500, 0.01, 0.01, 50, 3, 25, 112, 379.744, 0
500, 0.01, 0.01, 50, 3, 26, 109, 368.89, 0
500, 0.01, 0.01, 50, 3, 27, 112, 383.764, 0
500, 0.01, 0.01, 50, 3, 28, 111, 383.486, 0
500, 0.01, 0.01, 50, 3, 29, 112, 373.6, 0
500, 0.01, 0.01, 50, 3, 30, 113, 384.878, 0
500, 0.01, 0.01, 50, 3, 31, 111, 383.148, 0
500, 0.01, 0.01, 50, 3, 32, 111, 374.846, 0
500, 0.01, 0.01, 50, 3, 33, 107, 379.18, 0
500, 0.01, 0.01, 50, 3, 34, 107, 382.988, 0
500, 0.01, 0.01, 50, 3, 35, 107, 368.15, 0
500, 0.01, 0.01, 50, 3, 36, 107, 373.356, 0
500, 0.01, 0.01, 50, 3, 37, 108, 388.232, 0
500, 0.01, 0.01, 50, 3, 38, 108, 364.734, 0
500, 0.01, 0.01, 50, 3, 39, 109, 371.044, 0
500, 0.01, 0.01, 50, 3, 40, 110, 369.974, 0
500, 0.01, 0.01, 50, 3, 41, 112, 359.922, 0
500, 0.01, 0.01, 50, 3, 42, 105, 350.738, 0
500, 0.01, 0.01, 50, 3, 43, 102, 358.68, 0
500, 0.01, 0.01, 50, 3, 44, 102, 371.008, 0
500, 0.01, 0.01, 50, 3, 45, 103, 357.974, 0
500, 0.01, 0.01, 50, 3, 46, 104, 359.618, 0
500, 0.01, 0.01, 50, 3, 47, 104, 367.29, 0
500, 0.01, 0.01, 50, 3, 48, 110, 369.462, 0
500, 0.01, 0.01, 50, 3, 49, 112, 340.872, 0
500, 0.01, 0.01, 50, 4, 0, 94, 292.476, 0
500, 0.01, 0.01, 50, 4, 1, 90, 278.44, 0
500, 0.01, 0.01, 50, 4, 2, 88, 292.264, 0
500, 0.01, 0.01, 50, 4, 3, 88, 298.356, 0
500, 0.01, 0.01, 50, 4, 4, 91, 310.94, 0
500, 0.01, 0.01, 50, 4, 5, 81, 308.32, 0
500, 0.01, 0.01, 50, 4, 6, 84, 329.78, 0
500, 0.01, 0.01, 50, 4, 7, 92, 320.556, 0
500, 0.01, 0.01, 50, 4, 8, 95, 338.432, 0
500, 0.01, 0.01, 50, 4, 9, 97, 326.104, 0
500, 0.01, 0.01, 50, 4, 10, 96, 339.18, 0
500, 0.01, 0.01, 50, 4, 11, 97, 298.74, 0
500, 0.01, 0.01, 50, 4, 12, 97, 291.92, 0
500, 0.01, 0.01, 50, 4, 13, 81, 294.648, 0
500, 0.01, 0.01, 50, 4, 14, 89, 300.844, 0
500, 0.01, 0.01, 50, 4, 15, 90, 330.824, 0
500, 0.01, 0.01, 50, 4, 16, 81, 293.608, 0
500, 0.01, 0.01, 50, 4, 17, 88, 294.184, 0
500, 0.01, 0.01, 50, 4, 18, 81, 342.356, 0
500, 0.01, 0.01, 50, 4, 19, 85, 327.836, 0
500, 0.01, 0.01, 50, 4, 20, 85, 344.62, 0
500, 0.01, 0.01, 50, 4, 21, 84, 317.904, 0
500, 0.01, 0.01, 50, 4, 22, 81, 308.532, 0
500, 0.01, 0.01, 50, 4, 23, 84, 285.028, 0
500, 0.01, 0.01, 50, 4, 24, 84, 277.284, 0
500, 0.01, 0.01, 50, 4, 25, 84, 311.996, 0
500, 0.01, 0.01, 50, 4, 26, 84, 323.388, 0
500, 0.01, 0.01, 50, 4, 27, 84, 319.78, 0
500, 0.01, 0.01, 50, 4, 28, 84, 291.796, 0
500, 0.01, 0.01, 50, 4, 29, 82, 323.544, 0
500, 0.01, 0.01, 50, 4, 30, 84, 311.816, 0
500, 0.01, 0.01, 50, 4, 31, 83, 308.188, 0
500, 0.01, 0.01, 50, 4, 32, 83, 293.936, 0
500, 0.01, 0.01, 50, 4, 33, 82, 303.384, 0
500, 0.01, 0.01, 50, 4, 34, 83, 341.584, 0
500, 0.01, 0.01, 50, 4, 35, 79, 291.188, 0
500, 0.01, 0.01, 50, 4, 36, 82, 284.392, 0
500, 0.01, 0.01, 50, 4, 37, 82, 287.544, 0
500, 0.01, 0.01, 50, 4, 38, 79, 316.904, 0
500, 0.01, 0.01, 50, 4, 39, 78, 281.732, 0
500, 0.01, 0.01, 50, 4, 40, 79, 347.148, 0
500, 0.01, 0.01, 50, 4, 41, 83, 281.436, 0
500, 0.01, 0.01, 50, 4, 42, 82, 276.16, 0
500, 0.01, 0.01, 50, 4, 43, 82, 254.756, 0
500, 0.01, 0.01, 50, 4, 44, 82, 257.044, 0
500, 0.01, 0.01, 50, 4, 45, 83, 236.468, 0
500, 0.01, 0.01, 50, 4, 46, 83, 274.112, 0
500, 0.01, 0.01, 50, 4, 47, 79, 266.34, 0
500, 0.01, 0.01, 50, 4, 48, 83, 252.972, 0
500, 0.01, 0.01, 50, 4, 49, 78, 281.792, 0
500, 0.01, 0.01, 50, 1, 0, 166, 507.648, 1
500, 0.01, 0.01, 50, 1, 1, 163, 391.574, 1
500, 0.01, 0.01, 50, 1, 2, 155, 314.882, 1
500, 0.01, 0.01, 50, 1, 3, 158, 332.512, 1
500, 0.01, 0.01, 50, 1, 4, 158, 313.64, 1
500, 0.01, 0.01, 50, 1, 5, 156, 316.816, 1
500, 0.01, 0.01, 50, 1, 6, 148, 327.45, 1
500, 0.01, 0.01, 50, 1, 7, 150, 319.268, 1
500, 0.01, 0.01, 50, 1, 8, 144, 315.856, 1
500, 0.01, 0.01, 50, 1, 9, 149, 315.342, 1
500, 0.01, 0.01, 50, 1, 10, 146, 308.122, 1
500, 0.01, 0.01, 50, 1, 11, 146, 308.454, 1
500, 0.01, 0.01, 50, 1, 12, 148, 295.934, 1
500, 0.01, 0.01, 50, 1, 13, 143, 301.204, 1
500, 0.01, 0.01, 50, 1, 14, 139, 299.42, 1
500, 0.01, 0.01, 50, 1, 15, 138, 279.72, 1
500, 0.01, 0.01, 50, 1, 16, 138, 296.342, 1
500, 0.01, 0.01, 50, 1, 17, 134, 277.802, 1
500, 0.01, 0.01, 50, 1, 18, 134, 270.272, 1
500, 0.01, 0.01, 50, 1, 19, 133, 255.762, 1
500, 0.01, 0.01, 50, 1, 20, 136, 267.072, 1
500, 0.01, 0.01, 50, 1, 21, 132, 274.62, 1
500, 0.01, 0.01, 50, 1, 22, 131, 257.862, 1
500, 0.01, 0.01, 50, 1, 23, 132, 277.658, 1
500, 0.01, 0.01, 50, 1, 24, 131, 258.956, 1
500, 0.01, 0.01, 50, 1, 25, 128, 260.152, 1
500, 0.01, 0.01, 50, 1, 26, 129, 261.85, 1
500, 0.01, 0.01, 50, 1, 27, 130, 270.794, 1
500, 0.01, 0.01, 50, 1, 28, 129, 275.596, 1
500, 0.01, 0.01, 50, 1, 29, 126, 265.496, 1
500, 0.01, 0.01, 50, 1, 30, 129, 264.556, 1
500, 0.01, 0.01, 50, 1, 31, 128, 275.414, 1
500, 0.01, 0.01, 50, 1, 32, 125, 270.988, 1
500, 0.01, 0.01, 50, 1, 33, 123, 281.904, 1
500, 0.01, 0.01, 50, 1, 34, 124, 296.93, 1
500, 0.01, 0.01, 50, 1, 35, 122, 267.38, 1
500, 0.01, 0.01, 50, 1, 36, 122, 260.134, 1
500, 0.01, 0.01, 50, 1, 37, 129, 254.362, 1
500, 0.01, 0.01, 50, 1, 38, 128, 251.148, 1
500, 0.01, 0.01, 50, 1, 39, 125, 261.164, 1
500, 0.01, 0.01, 50, 1, 40, 123, 260.276, 1
500, 0.01, 0.01, 50, 1, 41, 123, 266.872, 1
500, 0.01, 0.01, 50, 1, 42, 123, 246.508, 1
500, 0.01, 0.01, 50, 1, 43, 120, 256.75, 1
500, 0.01, 0.01, 50, 1, 44, 121, 263.746, 1
500, 0.01, 0.01, 50, 1, 45, 119, 289.058, 1
500, 0.01, 0.01, 50, 1, 46, 122, 272.29, 1
500, 0.01, 0.01, 50, 1, 47, 118, 256.356, 1
500, 0.01, 0.01, 50, 1, 48, 119, 270.66, 1
500, 0.01, 0.01, 50, 1, 49, 124, 256.394, 1
500, 0.01, 0.01, 50, 2, 0, 47, 391.924, 1
500, 0.01, 0.01, 50, 2, 1, 50, 404.128, 1
500, 0.01, 0.01, 50, 2, 2, 48, 398.84, 1
500, 0.01, 0.01, 50, 2, 3, 48, 376.94, 1
500, 0.01, 0.01, 50, 2, 4, 37, 375.588, 1
500, 0.01, 0.01, 50, 2, 5, 37, 369.064, 1
500, 0.01, 0.01, 50, 2, 6, 37, 329.656, 1
500, 0.01, 0.01, 50, 2, 7, 33, 335.308, 1
500, 0.01, 0.01, 50, 2, 8, 39, 361.8, 1
500, 0.01, 0.01, 50, 2, 9, 33, 341.948, 1
500, 0.01, 0.01, 50, 2, 10, 37, 338.86, 1
500, 0.01, 0.01, 50, 2, 11, 37, 332.832, 1
500, 0.01, 0.01, 50, 2, 12, 37, 318.504, 1
500, 0.01, 0.01, 50, 2, 13, 37, 283.012, 1
500, 0.01, 0.01, 50, 2, 14, 34, 300.416, 1
500, 0.01, 0.01, 50, 2, 15, 33, 317.836, 1
500, 0.01, 0.01, 50, 2, 16, 34, 323.928, 1
500, 0.01, 0.01, 50, 2, 17, 34, 291.18, 1
500, 0.01, 0.01, 50, 2, 18, 34, 350.568, 1
500, 0.01, 0.01, 50, 2, 19, 34, 354.284, 1
500, 0.01, 0.01, 50, 2, 20, 34, 343.652, 1
500, 0.01, 0.01, 50, 2, 21, 34, 305.368, 1
500, 0.01, 0.01, 50, 2, 22, 34, 304.664, 1
500, 0.01, 0.01, 50, 2, 23, 34, 309.524, 1
500, 0.01, 0.01, 50, 2, 24, 34, 282.732, 1
500, 0.01, 0.01, 50, 2, 25, 34, 277.84, 1
500, 0.01, 0.01, 50, 2, 26, 33, 307.76, 1
500, 0.01, 0.01, 50, 2, 27, 33, 272.748, 1
500, 0.01, 0.01, 50, 2, 28, 38, 287.856, 1
500, 0.01, 0.01, 50, 2, 29, 34, 277.812, 1
500, 0.01, 0.01, 50, 2, 30, 39, 249.496, 1
500, 0.01, 0.01, 50, 2, 31, 39, 235.324, 1
500, 0.01, 0.01, 50, 2, 32, 34, 290.052, 1
500, 0.01, 0.01, 50, 2, 33, 39, 268.224, 1
500, 0.01, 0.01, 50, 2, 34, 39, 256.04, 1
500, 0.01, 0.01, 50, 2, 35, 37, 270.896, 1
500, 0.01, 0.01, 50, 2, 36, 34, 294.932, 1
500, 0.01, 0.01, 50, 2, 37, 28, 279.016, 1
500, 0.01, 0.01, 50, 2, 38, 34, 240.716, 1
500, 0.01, 0.01, 50, 2, 39, 34, 256.856, 1
500, 0.01, 0.01, 50, 2, 40, 34, 270.736, 1
500, 0.01, 0.01, 50, 2, 41, 13, 232.28, 1
500, 0.01, 0.01, 50, 2, 42, 13, 202.54, 1
500, 0.01, 0.01, 50, 2, 43, 13, 172.648, 1
500, 0.01, 0.01, 50, 2, 44, 13, 193.992, 1
500, 0.01, 0.01, 50, 2, 45, 13, 194.448, 1
500, 0.01, 0.01, 50, 2, 46, 13, 165.112, 1
500, 0.01, 0.01, 50, 2, 47, 13, 212.972, 1
500, 0.01, 0.01, 50, 2, 48, 13, 209.3, 1
500, 0.01, 0.01, 50, 2, 49, 13, 194.656, 1
500, 0.01, 0.01, 50, 3, 0, 583, 720.274, 1
500, 0.01, 0.01, 50, 3, 1, 148, 698.4, 1
500, 0.01, 0.01, 50, 3, 2, 143, 641.312, 1
500, 0.01, 0.01, 50, 3, 3, 135, 552.13, 1
500, 0.01, 0.01, 50, 3, 4, 135, 454.752, 1
500, 0.01, 0.01, 50, 3, 5, 136, 408.048, 1
500, 0.01, 0.01, 50, 3, 6, 135, 407.09, 1
500, 0.01, 0.01, 50, 3, 7, 129, 431.588, 1
500, 0.01, 0.01, 50, 3, 8, 136, 410.546, 1
500, 0.01, 0.01, 50, 3, 9, 135, 399.2, 1
500, 0.01, 0.01, 50, 3, 10, 132, 407.488, 1
500, 0.01, 0.01, 50, 3, 11, 138, 406.248, 1
500, 0.01, 0.01, 50, 3, 12, 135, 408.82, 1
500, 0.01, 0.01, 50, 3, 13, 135, 390.338, 1
500, 0.01, 0.01, 50, 3, 14, 131, 401.302, 1
500, 0.01, 0.01, 50, 3, 15, 131, 420.32, 1
500, 0.01, 0.01, 50, 3, 16, 127, 403.102, 1
500, 0.01, 0.01, 50, 3, 17, 124, 417.55, 1
500, 0.01, 0.01, 50, 3, 18, 133, 412.354, 1
500, 0.01, 0.01, 50, 3, 19, 129, 394.866, 1
500, 0.01, 0.01, 50, 3, 20, 125, 398.952, 1
500, 0.01, 0.01, 50, 3, 21, 129, 374.528, 1
500, 0.01, 0.01, 50, 3, 22, 130, 387.208, 1
500, 0.01, 0.01, 50, 3, 23, 132, 382.952, 1
500, 0.01, 0.01, 50, 3, 24, 135, 373.538, 1
500, 0.01, 0.01, 50, 3, 25, 135, 366.622, 1
500, 0.01, 0.01, 50, 3, 26, 124, 393.174, 1
500, 0.01, 0.01, 50, 3, 27, 122, 387.668, 1
500, 0.01, 0.01, 50, 3, 28, 122, 390.496, 1
500, 0.01, 0.01, 50, 3, 29, 124, 397.162, 1
500, 0.01, 0.01, 50, 3, 30, 122, 389.784, 1
500, 0.01, 0.01, 50, 3, 31, 124, 380.604, 1
500, 0.01, 0.01, 50, 3, 32, 123, 386.498, 1
500, 0.01, 0.01, 50, 3, 33, 123, 389.73, 1
500, 0.01, 0.01, 50, 3, 34, 123, 383.998, 1
500, 0.01, 0.01, 50, 3, 35, 122, 391.988, 1
500, 0.01, 0.01, 50, 3, 36, 129, 405.688, 1
500, 0.01, 0.01, 50, 3, 37, 125, 404.656, 1
500, 0.01, 0.01, 50, 3, 38, 125, 401.328, 1
500, 0.01, 0.01, 50, 3, 39, 125, 402.654, 1
500, 0.01, 0.01, 50, 3, 40, 122, 379.19, 1
500, 0.01, 0.01, 50, 3, 41, 123, 384.76, 1
500, 0.01, 0.01, 50, 3, 42, 119, 396.174, 1
500, 0.01, 0.01, 50, 3, 43, 119, 386.144, 1
500, 0.01, 0.01, 50, 3, 44, 126, 398.476, 1
500, 0.01, 0.01, 50, 3, 45, 127, 407.058, 1
500, 0.01, 0.01, 50, 3, 46, 125, 406.032, 1
500, 0.01, 0.01, 50, 3, 47, 125, 394.958, 1
500, 0.01, 0.01, 50, 3, 48, 128, 414.688, 1
500, 0.01, 0.01, 50, 3, 49, 123, 384.776, 1
500, 0.01, 0.01, 50, 4, 0, 28, 435.156, 1
500, 0.01, 0.01, 50, 4, 1, 28, 390.552, 1
500, 0.01, 0.01, 50, 4, 2, 29, 373.328, 1
500, 0.01, 0.01, 50, 4, 3, 32, 349.728, 1
500, 0.01, 0.01, 50, 4, 4, 32, 354.072, 1
500, 0.01, 0.01, 50, 4, 5, 32, 344.508, 1
500, 0.01, 0.01, 50, 4, 6, 27, 373.308, 1
500, 0.01, 0.01, 50, 4, 7, 32, 360.544, 1
500, 0.01, 0.01, 50, 4, 8, 28, 366.428, 1
500, 0.01, 0.01, 50, 4, 9, 28, 358.448, 1
500, 0.01, 0.01, 50, 4, 10, 32, 337.804, 1
500, 0.01, 0.01, 50, 4, 11, 32, 327.2, 1
500, 0.01, 0.01, 50, 4, 12, 32, 294.784, 1
500, 0.01, 0.01, 50, 4, 13, 32, 303.616, 1
500, 0.01, 0.01, 50, 4, 14, 29, 324.448, 1
500, 0.01, 0.01, 50, 4, 15, 32, 310.692, 1
500, 0.01, 0.01, 50, 4, 16, 32, 340.708, 1
500, 0.01, 0.01, 50, 4, 17, 32, 308.2, 1
500, 0.01, 0.01, 50, 4, 18, 32, 301.56, 1
500, 0.01, 0.01, 50, 4, 19, 38, 327.48, 1
500, 0.01, 0.01, 50, 4, 20, 37, 353.448, 1
500, 0.01, 0.01, 50, 4, 21, 52, 354.144, 1
500, 0.01, 0.01, 50, 4, 22, 37, 343.46, 1
500, 0.01, 0.01, 50, 4, 23, 50, 320.736, 1
500, 0.01, 0.01, 50, 4, 24, 51, 312.356, 1
500, 0.01, 0.01, 50, 4, 25, 51, 319.476, 1
500, 0.01, 0.01, 50, 4, 26, 51, 296.476, 1
500, 0.01, 0.01, 50, 4, 27, 37, 297.88, 1
500, 0.01, 0.01, 50, 4, 28, 50, 305.964, 1
500, 0.01, 0.01, 50, 4, 29, 50, 285.268, 1
500, 0.01, 0.01, 50, 4, 30, 48, 329.88, 1
500, 0.01, 0.01, 50, 4, 31, 50, 331.552, 1
500, 0.01, 0.01, 50, 4, 32, 50, 266.332, 1
500, 0.01, 0.01, 50, 4, 33, 48, 282.196, 1
500, 0.01, 0.01, 50, 4, 34, 47, 278.424, 1
500, 0.01, 0.01, 50, 4, 35, 47, 260.868, 1
500, 0.01, 0.01, 50, 4, 36, 47, 284.14, 1
500, 0.01, 0.01, 50, 4, 37, 47, 279.288, 1
500, 0.01, 0.01, 50, 4, 38, 46, 292.004, 1
500, 0.01, 0.01, 50, 4, 39, 46, 284.44, 1
500, 0.01, 0.01, 50, 4, 40, 46, 281.24, 1
500, 0.01, 0.01, 50, 4, 41, 38, 275.384, 1
500, 0.01, 0.01, 50, 4, 42, 46, 254.008, 1
500, 0.01, 0.01, 50, 4, 43, 38, 235.792, 1
500, 0.01, 0.01, 50, 4, 44, 25, 242.448, 1
500, 0.01, 0.01, 50, 4, 45, 25, 263.624, 1
500, 0.01, 0.01, 50, 4, 46, 25, 257.088, 1
500, 0.01, 0.01, 50, 4, 47, 46, 239.912, 1
500, 0.01, 0.01, 50, 4, 48, 46, 216.524, 1
500, 0.01, 0.01, 50, 4, 49, 46, 242.672, 1
500, 0.01, 0.01, 50, 1, 0, 168, 425.146, 2
500, 0.01, 0.01, 50, 1, 1, 163, 326.226, 2
500, 0.01, 0.01, 50, 1, 2, 152, 299.764, 2
500, 0.01, 0.01, 50, 1, 3, 152, 301.936, 2
500, 0.01, 0.01, 50, 1, 4, 158, 307.976, 2
500, 0.01, 0.01, 50, 1, 5, 148, 303.284, 2
500, 0.01, 0.01, 50, 1, 6, 155, 314.126, 2
500, 0.01, 0.01, 50, 1, 7, 142, 299.874, 2
500, 0.01, 0.01, 50, 1, 8, 152, 300.946, 2
500, 0.01, 0.01, 50, 1, 9, 148, 290.308, 2
500, 0.01, 0.01, 50, 1, 10, 147, 294.332, 2
500, 0.01, 0.01, 50, 1, 11, 150, 289.772, 2
500, 0.01, 0.01, 50, 1, 12, 148, 296.09, 2
500, 0.01, 0.01, 50, 1, 13, 148, 277.01, 2
500, 0.01, 0.01, 50, 1, 14, 148, 302.5, 2
500, 0.01, 0.01, 50, 1, 15, 146, 279.494, 2
500, 0.01, 0.01, 50, 1, 16, 147, 277.202, 2
500, 0.01, 0.01, 50, 1, 17, 146, 281.106, 2
500, 0.01, 0.01, 50, 1, 18, 143, 274.15, 2
500, 0.01, 0.01, 50, 1, 19, 141, 271.356, 2
500, 0.01, 0.01, 50, 1, 20, 140, 290.864, 2
500, 0.01, 0.01, 50, 1, 21, 138, 287.608, 2
500, 0.01, 0.01, 50, 1, 22, 139, 278.276, 2
500, 0.01, 0.01, 50, 1, 23, 137, 279.432, 2
500, 0.01, 0.01, 50, 1, 24, 137, 274.95, 2
500, 0.01, 0.01, 50, 1, 25, 139, 273.126, 2
500, 0.01, 0.01, 50, 1, 26, 141, 283.24, 2
500, 0.01, 0.01, 50, 1, 27, 138, 269.106, 2
500, 0.01, 0.01, 50, 1, 28, 139, 276.38, 2
500, 0.01, 0.01, 50, 1, 29, 136, 281.764, 2
500, 0.01, 0.01, 50, 1, 30, 133, 277.334, 2
500, 0.01, 0.01, 50, 1, 31, 131, 285.06, 2
500, 0.01, 0.01, 50, 1, 32, 130, 294.158, 2
500, 0.01, 0.01, 50, 1, 33, 134, 282.582, 2
500, 0.01, 0.01, 50, 1, 34, 134, 292.206, 2
